Side,Arc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,QOTu-HSsrc,arc segments,,0.5031693729667844,0.0641025641025641,0.07462686567164178
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,QOTu-PCA,arc segments,8.0,0.5115675132289906,0.07792207792207792,0.08955223880597014
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,QOTc-HS4,arc labels,,0.5419139103360653,0.07110091743119266,0.4626865671641791
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,QOTc-HSsrc,arc labels,,0.42688801083450845,0.025454545454545455,0.1044776119402985
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,QOTc-PCA,arc labels,64.0,0.45401616799072925,0.03225806451612903,0.1044776119402985
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,SDM-HS4,arc labels,,0.4634614579115647,0.049800796812749,0.373134328358209
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,SDM-HSsrc,arc labels,,0.45389051003169373,0.04075235109717868,0.19402985074626866
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,SDM-PCA,arc labels,32.0,0.42265752621364644,0.026578073089700997,0.11940298507462686
Right,random,HTL,PTT,2,0.2,1,1136,67,454,25,NoAdapt,nothing,,0.503190315959957,0.06557377049180328,0.05970149253731343
Right,random,HTL,PTT,2,0.2,1,1136,67,454,25,TargetOnly,arc labels,,0.48769250101224465,0.04827586206896552,0.1044776119402985
Right,random,HTL,PTT,2,0.2,1,1136,67,454,25,Source+Target,arc labels,,0.5009145107018695,0.06666666666666667,0.014925373134328358
