Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,SDM-Ang-HSsrc,arc labels,,0.6073956689890119,0.10472972972972973,0.4626865671641791
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,SDM-Ang-PCA,arc labels,64.0,0.4515937617804337,0.03793103448275862,0.16417910447761194
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,NoAdapt,nothing,,0.5045934965025202,0.06896551724137931,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,TargetOnly,arc labels,,0.5622146517180235,0.09166666666666666,0.3283582089552239
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,Source+Target,arc labels,,0.5097594348184242,0.1,0.04477611940298507
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,COT,arc labels,,0.3943914664283819,0.04424778761061947,0.5970149253731343
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,none-Ang-HS4,arc labels,,0.5055498931907348,0.07692307692307693,0.04477611940298507
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,none-Ang-HSsrc,nothing,,0.501361294556218,0.06451612903225806,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,none-Ang-PCA,arc segments,64.0,0.4278862935090683,0.018018018018018018,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTu-Ang-HS4,arc labels,,0.48261033466903086,0.0380952380952381,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTu-Ang-HSsrc,arc segments,,0.47746533934629937,0.034482758620689655,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTu-Ang-PCA,arc segments,64.0,0.6215531323736788,0.1524390243902439,0.373134328358209
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTc-Ang-HS4,arc labels,,0.7246903927509319,0.27692307692307694,0.5373134328358209
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTc-Ang-HSsrc,arc labels,,0.635968892674141,0.14427860696517414,0.43283582089552236
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTc-Ang-PCA,arc labels,64.0,0.6321851919076275,0.12757201646090535,0.4626865671641791
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,SDM-Ang-HS4,arc labels,,0.6219370872485095,0.12554112554112554,0.43283582089552236
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,SDM-Ang-HSsrc,arc labels,,0.6069279421414908,0.10437710437710437,0.4626865671641791
Right,random,Ang,HTL,PTT,1,0.5,1,1136,67,1112,54,SDM-Ang-PCA,arc labels,64.0,0.43798779721597814,0.036827195467422094,0.19402985074626866
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,NoAdapt,nothing,,0.503190315959957,0.06557377049180328,0.05970149253731343
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,TargetOnly,arc labels,,0.6801097412842243,0.125,0.6417910447761194
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,Source+Target,arc labels,,0.49623724222665905,0.04,0.014925373134328358
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,COT,arc labels,,0.5130963517305893,0.06046931407942238,1.0
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,none-Ang-HS4,arc labels,,0.4948131186909233,0.044444444444444446,0.029850746268656716
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,none-Ang-HSsrc,nothing,,0.500893567708697,0.0625,0.029850746268656716
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,none-Ang-PCA,arc segments,32.0,0.48216355081468243,0.033707865168539325,0.04477611940298507
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,QOTu-Ang-HS4,arc labels,,0.4807394272789467,0.03669724770642202,0.05970149253731343
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,QOTu-Ang-HSsrc,arc segments,,0.47419125141365204,0.032520325203252036,0.05970149253731343
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,QOTu-Ang-PCA,arc segments,32.0,0.5250478198344107,0.08620689655172414,0.14925373134328357
Right,random,Ang,HTL,PTT,2,0.05,1,1136,67,114,4,QOTc-Ang-HS4,arc labels,,0.6890803233598146,0.1517509727626459,0.582089552238806
